observer,vial,num_offspring,0000,1111,1000,0100,0010,0001,1100,1110,1010,1001,0011,0111,0110,0101,1011,1101,vial_num,vial_letter
6,60B,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,B
6,65D,4,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,D
9,66C,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,C
6,71D,18,3,1,0,0,0,0,2,3,0,0,0,0,0,0,0,0,71,D
9,74C,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,C
6,75D,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,D
9,76C,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,C
9,77C,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,C
6,78C,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,C
6,79B,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,B
6,79c,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,C
6,80B,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,B
6,80C,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,C
6,80D,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,D
6,81C,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,C
6,82D,21,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,82,D
6,83C,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,C
6,83D,10,4,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,83,D
6,87D,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,D
